deviceIORate,cpu,memory,conns,arrivalRate,ioLoad,cpuLoad,responseTime
50mb,1,700m,100,4,100,400,210910.6
50mb,1,700m,100,4,100,450,151774.9
50mb,1,700m,100,4,100,500,180980.4
50mb,1,700m,100,4,120,350,443611.7
50mb,1,700m,100,4,120,400,298217.2
50mb,1,700m,100,4,120,450,294254.7
50mb,1,700m,100,4,120,500,313991.0
50mb,1,700m,100,4,140,350,394996.8
50mb,1,700m,100,4,140,400,461006.1
50mb,1,700m,100,4,140,450,379979.5
50mb,1,700m,100,4,140,500,488346.1
50mb,1,700m,100,4,160,350,413642.3
50mb,1,700m,100,4,160,400,703929.7
50mb,1,700m,100,4,160,450,632783.2
50mb,1,700m,100,4,160,500,408879.2
50mb,1,700m,100,4,180,350,573672.4
50mb,1,700m,100,4,180,400,587427.5
50mb,1,700m,100,4,180,450,728361.1
50mb,1,700m,100,4,180,500,640597.3
50mb,1,700m,100,4,200,350,802946.5
50mb,1,700m,100,4,200,400,727603.8
50mb,1,700m,100,4,200,450,682159.7
50mb,1,700m,100,4,200,500,853291.7
50mb,1,700m,100,5,0,350,12.8
50mb,1,700m,100,5,0,400,9.8
50mb,1,700m,100,5,0,450,12.0
50mb,1,700m,100,5,0,500,12.0
50mb,1,700m,100,5,20,350,22.1
50mb,1,700m,100,5,20,400,20.9
50mb,1,700m,100,5,20,450,21.5
50mb,1,700m,100,5,20,500,21.4
50mb,1,700m,100,5,40,350,5928.2
50mb,1,700m,100,5,40,400,8406.6
50mb,1,700m,100,5,40,450,6418.2
50mb,1,700m,100,5,40,500,16749.7
50mb,1,700m,100,5,60,350,110499.7
50mb,1,700m,100,5,60,400,188403.8
50mb,1,700m,100,5,60,450,163179.3
50mb,1,700m,100,5,60,500,93121.0
50mb,1,700m,100,5,80,350,224473.4
50mb,1,700m,100,5,80,400,227031.9
50mb,1,700m,100,5,80,450,131300.8
50mb,1,700m,100,5,80,500,228521.4
50mb,1,700m,100,5,100,350,495625.5
50mb,1,700m,100,5,100,400,540226.8
50mb,1,700m,100,5,100,450,270987.6
50mb,1,700m,100,5,100,500,241869.9
50mb,1,700m,100,5,120,350,533513.5
50mb,1,700m,100,5,120,400,332581.5
50mb,1,700m,100,5,120,450,441021.0
50mb,1,700m,100,5,120,500,350301.8
50mb,1,700m,100,5,140,350,591129.4
50mb,1,700m,100,5,140,400,567637.5
50mb,1,700m,100,5,140,450,434068.5
50mb,1,700m,100,5,140,500,416900.0
50mb,1,700m,100,5,160,350,1820447.8
50mb,1,700m,100,5,160,400,3302509.4
50mb,1,700m,100,5,160,450,3771173.3
50mb,1,700m,100,5,160,500,1378047.6
50mb,1,700m,100,5,180,350,4283898.2
50mb,1,700m,100,5,180,400,13091545.0
50mb,1,700m,100,5,180,450,16594191.1
50mb,1,700m,100,5,180,500,18390017.1
50mb,1,700m,100,5,200,350,17960971.3
50mb,1,700m,100,5,200,400,18969984.2
50mb,1,700m,100,5,200,450,21356265.0
50mb,1,700m,100,5,200,500,18834785.1
50mb,1,700m,100,6,0,350,20.8
50mb,1,700m,100,6,0,400,14.3
50mb,1,700m,100,6,0,450,14.7
50mb,1,700m,100,6,0,500,14.4
50mb,1,700m,100,6,20,350,498.1
50mb,1,700m,100,6,20,400,32.6
50mb,1,700m,100,6,20,450,846.2
50mb,1,700m,100,6,20,500,32.0
50mb,1,700m,100,6,40,350,74824.3
50mb,1,700m,100,6,40,400,43124.9
50mb,1,700m,100,6,40,450,40339.0
50mb,1,700m,100,6,40,500,631617.7
50mb,1,700m,100,6,60,350,1880552.2
50mb,1,700m,100,6,60,400,2797334.5
50mb,1,700m,100,6,60,450,446255.7
50mb,1,700m,100,6,60,500,2376864.1
50mb,1,700m,100,6,80,350,4538474.0
50mb,1,700m,100,6,80,400,5161956.6
50mb,1,700m,100,6,80,450,4386420.4
50mb,1,700m,100,6,80,500,3579491.4
50mb,1,700m,100,6,100,350,6328348.7
50mb,1,700m,100,6,100,400,4568991.6
50mb,1,700m,100,6,100,450,5379176.6
50mb,1,700m,100,6,100,500,6054932.6
50mb,1,700m,100,6,120,350,8621599.5
50mb,1,700m,100,6,120,400,9043468.0
50mb,1,700m,100,6,120,450,4472228.1
50mb,1,700m,100,6,120,500,4056452.9
50mb,1,700m,100,6,140,350,4489698.5
50mb,1,700m,100,6,140,400,6440675.0
50mb,1,700m,100,6,140,450,4707044.2
50mb,1,700m,100,6,140,500,6803868.9
50mb,1,700m,100,6,160,350,7560716.8
50mb,1,700m,100,6,160,400,6917600.7
50mb,1,700m,100,6,160,450,6867445.6
50mb,1,700m,100,6,160,500,7109786.1
50mb,1,700m,100,6,180,350,0.0
50mb,1,700m,100,6,180,400,0.0
50mb,1,700m,100,6,180,450,0.0
50mb,1,700m,100,6,180,500,0.0
50mb,1,700m,100,6,200,350,0.0
50mb,1,700m,100,6,200,400,0.0
50mb,1,700m,100,6,200,450,0.0
50mb,1,700m,100,6,200,500,0.0
